0	0
0	0
0	0
0	0
0	0
0	0
-0.0693196925597847	0.0521592379508702
-0.0934013244090906	0.0666080363660404
-0.114363197618180	0.0767820696618635
-0.132191927406629	0.0827697561260582
-0.149648278483110	0.0856696474055839
-0.170309663182260	0.0860064938430011
-0.196903454036074	0.0834640515194617
-0.230999532791907	0.0776806929571439
-0.273423993718579	0.0689529673345092
-0.324211098650847	0.0581206462599190
-0.382141816917938	0.0456697110613579
-0.444913697861723	0.0308681908815001
-0.510053296677337	0.0118933106140284
-0.575503542796771	-0.0131204147136427
-0.639392110973022	-0.0450535204093856
-0.699649268371194	-0.0834469878233905
-0.754145451208979	-0.126927516451701
-0.801223293928918	-0.174083855747129
-0.840019588609228	-0.224009373524783
-0.870238108336446	-0.276021642785037
-0.891676312334768	-0.329068429727723
-0.904031665560838	-0.381685008398869
-0.907126709017061	-0.432567987573856
-0.901268557474120	-0.480960126378463
-0.887322549253541	-0.526349419677114
-0.866312293073144	-0.568049566542829
-0.838976483951583	-0.605433483265656
-0.805901771088092	-0.638685097499641
-0.767981922726636	-0.669257321401509
-0.726264067683386	-0.699484062428277
-0.680987849906008	-0.731528088118071
-0.630810051109566	-0.766417997608409
-0.573210015784922	-0.803822932966199
-0.505900058204765	-0.842429213812256
-0.428040784006199	-0.880229473667847
-0.340307592228762	-0.914409943220281
-0.244094079632036	-0.941218754447842
-0.140905145092260	-0.956299978849828
-0.0326008250460112	-0.955539594038903
0.0777595369292370	-0.936057905224555
0.185619052352553	-0.896849019745443
0.286285659347859	-0.838768776552686
0.377166486751148	-0.763981290641427
0.458574869615523	-0.675225251302709
0.532476677923358	-0.575250595035220
0.600899328174942	-0.466587168930989
0.665245358010088	-0.351472099175212
0.726051737907979	-0.231672853422369
0.782695265513264	-0.108358509269174
0.833447623523498	0.0175639825748782
0.876107840429955	0.144701626760241
0.908533503355372	0.270665529316720
0.928585312136368	0.392302814578777
0.934106382474381	0.506482601229923
0.923603788826376	0.610828478973927
0.897199228743496	0.703945550822414
0.856988009927963	0.785206446279921
0.806575657928814	0.854596226453098
0.750164863924047	0.912928454162747
0.691720073199814	0.962046203354986
0.634516493176006	1.00435108433885
0.580953095433911	1.04163630983753
0.532450942676339	1.07399106442198
0.489520736447897	1.09949602357012
0.451924058609394	1.11464647887519
0.418546479758160	1.11501489658465
0.387036099765103	1.09602244698590
0.353977377585009	1.05395595954210
0.316123737312981	0.987054087136122
0.272099360098624	0.896264571031330
0.223354993799068	0.785439740189641
0.173631365932044	0.660824538308639
0.127024278570215	0.529748290299518
0.0855691770254652	0.398832183819004
0.0481677904108914	0.272414254159255
0.0121848000245510	0.151822559693382
-0.0237595111010643	0.0358982341749499
-0.0587924625202239	-0.0772620979223175
-0.0910579815702352	-0.188506062658677
-0.119245812442769	-0.297401001518355
-0.143323435570036	-0.403327329477904
-0.164590493413446	-0.505797295815024
-0.184877425719735	-0.603390411007526
-0.205363664075140	-0.693171646777183
-0.226309447454038	-0.771909199291025
-0.247667108898730	-0.837938683979126
-0.269235843077448	-0.891754946723134
-0.290060402218821	-0.934958916917210
-0.308044811232305	-0.968781962142679
-0.320278282922406	-0.993393398946998
-0.323693272989672	-1.00816650081246
-0.315680799410117	-1.01234439360935
-0.294585218380985	-1.00543705364490
-0.260085840582705	-0.987022862429684
-0.213468675276673	-0.956267951329115
-0.157608890862889	-0.911863309201424
-0.0962715705975554	-0.852693972866420
-0.0327760189873822	-0.778734029796989
0.0309885612827574	-0.691314608002357
0.0942440732595126	-0.592472436149654
0.156183603248104	-0.483964697140581
0.215333234301337	-0.366822854294919
0.269777913430080	-0.241855881090973
0.317580376327678	-0.110833496747919
0.357075154367834	0.0224691009765851
0.387358783122601	0.152402150411108
0.408996654195614	0.273034498506182
0.424315471649094	0.379956757987982
0.436706857940175	0.470697128640961
0.449162893999462	0.543779923630593
0.462973077157470	0.597817705420058
0.477324911681643	0.631577435478925
0.489674579984619	0.644934958417123
0.496495476639837	0.640135215960445
0.494699319081748	0.622453567938053
0.483813624356846	0.599291221634305
0.467224301819672	0.577712496236098
0.450534715173991	0.561956445332667
0.438091530517432	0.552702410506056
0.430974076561494	0.548301635929554
0.427808369541918	0.546607818283539
0.426707192817742	0.546081859097607
0.426406940277895	0.545950661402104
0.426342725617470	0.545924489944517
0.426331953070699	0.545920329280148
0.426330490761668	0.545919745666033
0.426329765018118	0.545918950749426
0.426324131252791	0.545911747593774
0.426281463975099	0.545857112467726
0.426027622167143	0.545532065864790
0.424842145462294	0.544014052661985
0.420490035490526	0.538441138089690
0.407911480429909	0.522334189218795
0.379248606237181	0.485631130171737
0.327685383470091	0.419603976120793
0.254377282778536	0.325732317256091
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
